Ranking,Pais,1990,Indice_Ingreso_1990,1991,Indice_Ingreso_1991,1992,Indice_Ingreso_1992,1993,Indice_Ingreso_1993,1994,Indice_Ingreso_1994,1995,Indice_Ingreso_1995,1996,Indice_Ingreso_1996,1997,Indice_Ingreso_1997,1998,Indice_Ingreso_1998,1999,Indice_Ingreso_1999,2000,Indice_Ingreso_2000,2001,Indice_Ingreso_2001,2002,Indice_Ingreso_2002,2003,Indice_Ingreso_2003,2004,Indice_Ingreso_2004,2005,Indice_Ingreso_2005,2006,Indice_Ingreso_2006,2007,Indice_Ingreso_2007,2008,Indice_Ingreso_2008,2009,Indice_Ingreso_2009,2010,Indice_Ingreso_2010,2011,Indice_Ingreso_2011,2012,Indice_Ingreso_2012,2013,Indice_Ingreso_2013,2014,Indice_Ingreso_2014,2015,Indice_Ingreso_2015,2016,Indice_Ingreso_2016,2017,Indice_Ingreso_2017,2018,Indice_Ingreso_2018,2019,Indice_Ingreso_2019
97, Saint Vincent and the Grenadines,6310,0.6260838272088316,6309,0.6260598862100686,6750,0.6362660149624086,6958,0.6408504917345648,6690,0.6349172941151086,7245,0.646956088724493,7395,0.6500516013798369,7559,0.65336498016931,7898,0.6599918942812478,8171,0.6651250304986224,8317,0.6678002747038542,8545,0.671885532198337,9065,0.6808090781767995,9610,0.6896282221581369,9932,0.6946066632773693,10203,0.698673072546181,11126,0.7117549395071847,11623,0.7183562535176341,11812,0.720792793071939,11737,0.7198306105454065,11363,0.7149388546430441,11295,0.7140321708604563,11599,0.7180440203900921,11858,0.7213799136795579,11948,0.7225220694885344,11887,0.7217488855378904,12078,0.7241567516429809,12158,0.7251539873584876,12378,0.7278629172194064,12378,0.7278629172194064
111, Samoa,5939,0.6169306191356,5698,0.6106730549568319,5434,0.6035070125896924,5682,0.6102482933936295,3701,0.5454906666040816,3931,0.5545979364415559,4370,0.5705900802388993,4380,0.5709353506323752,4478,0.5742778807068735,4590,0.5780094868576214,4881,0.5872948966884249,5272,0.5989352030553063,5010,0.5912353060129066,5244,0.5981307963467067,5468,0.6044492087955281,5663,0.6097423327802295,5654,0.6095020744310167,5992,0.618272670334132,5956,0.6173623886491486,5916,0.6163444890333916,6063,0.6200520284329301,5970,0.6177170391959782,5703,0.6108055483706237,5694,0.610566976489425,5781,0.6128575386586671,6237,0.6243260854669944,6409,0.628435398782634,6288,0.6255562467248619,6127,0.6216381901453967,6309,0.6260598862100686
135, Sao Tome and Principe,2495,0.4859272279684536,2410,0.4806913369715495,2375,0.47848149584750754,2342,0.4763678980254658,2363,0.4777163322120303,2340,0.47623884570545927,2381,0.478862629097761,2353,0.4770757217040737,2343,0.476432382863747,2427,0.4817531347829342,2434,0.48218818553403914,2581,0.49104623352560756,2590,0.49157205172525154,2760,0.5011750881319941,2794,0.5030245512306248,2940,0.5107186233242046,3271,0.5268341803395584,3310,0.5286245594581809,3182,0.5226671843290855,3258,0.5262326404090838,3338,0.529896997932481,3403,0.53281019385607,3355,0.5306643527676196,3543,0.5389002217314107,3713,0.5459796524037751,3703,0.5455722742405236,3824,0.5504292738921228,3904,0.553556833469752,3933,0.5546747704876579,3952,0.5554027513249686
40, Saudi Arabia,43006,0.915990585701605,47015,0.929453738767333,47054,0.9295789909516093,45531,0.9246088849292542,44037,0.9195691788773783,43542,0.9178616146607166,43112,0.9163624456057476,42726,0.9150038886649753,43524,0.9177991562222088,41208,0.9095394140532637,42183,0.9130718348111544,40742,0.9078214706841935,38448,0.8990673647108508,41424,0.9103291350401465,43532,0.9178269187165673,44735,0.9219446818160527,44807,0.9221876072589368,44629,0.9215863291228942,46324,0.9272171299044125,44059,0.9196446244403877,44723,0.9219041562333786,47852,0.9321193006167412,48932,0.9354906628630071,48894,0.9353733092334784,49392,0.9369040745101628,50125,0.9391293396103128,49683,0.9377914294279098,48044,0.9327241796352446,48094,0.9328813035040575,47495,0.9309881240069231
168, Senegal,2239,0.4695740263935719,2227,0.4687622605454108,2210,0.46760473969835886,2155,0.46379786457965316,2096,0.4596045639573079,2155,0.46379786457965316,2171,0.4649152491024024,2183,0.46574789649159054,2266,0.47138470500923624,2341,0.47630338564721436,2356,0.47726819027720946,2413,0.48087925621375716,2364,0.4777802440942529,2470,0.4844060093581121,2556,0.48957595005327564,2633,0.49405933612363,2636,0.49423134874200486,2694,0.49751899536900007,2736,0.49985581571667714,2698,0.4977431137059285,2721,0.49902538079735154,2669,0.4961106714313451,2726,0.49930270000757115,2724,0.4991918334107561,2817,0.5042629405661655,2903,0.5088055181495361,2988,0.5131649234503126,3114,0.519404100095745,3230,0.5249288220560218,3309,0.5285789163904884
64, Serbia,17296,0.7783993006010377,15143,0.7583184226749147,10772,0.7068706224165743,7422,0.6506021189288039,7563,0.6534448932680549,7975,0.6614574499486502,8192,0.6655127555002205,8845,0.6770978629336161,9138,0.6820206507204918,8281,0.6671450132437983,8871,0.6775412420074011,9502,0.687921002333691,10072,0.696721055166921,10515,0.7032230244155627,11465,0.7162887571433942,12100,0.7244316484092571,12750,0.7323357632686097,13530,0.7413051762533012,14253,0.7491688307879437,14072,0.7472382775993429,14155,0.7481266229310539,14555,0.7523360414320811,14370,0.7504037550800158,14751,0.7543566081966798,14594,0.7527402526941565,14798,0.7548371405573052,15231,0.7591937069018523,15450,0.761350205518258,16472,0.7710257732020941,17192,0.7774882681443734
67, Seychelles,14269,0.7493383064176751,14588,0.7526781367047759,15647,0.7632641121444971,16229,0.7687807520477838,15931,0.7659812560052468,15034,0.757227184558074,15701,0.7637845292404992,17528,0.7804120187358113,18339,0.7872443204355742,18224,0.7862940993709997,18240,0.7864266625487746,18243,0.7864515051985104,16551,0.7717485073900174,16347,0.7698750947701846,17281,0.7782682402943115,18504,0.7885973243880994,20055,0.8007560380128185,20159,0.8015373495504563,19318,0.7951003308481335,18471,0.788327691368,20124,0.8012748590741425,20837,0.8065341845940848,22278,0.8166351894846307,23187,0.8226762302891939,23471,0.8245151585558107,24103,0.8285288147056606,24533,0.8311999084215429,25224,0.8353957490653389,25923,0.8395248096409299,26903,0.8451300647292014
182, Sierra Leone,1774,0.4344093920358139,1676,0.4258253658393302,1461,0.4050870952782282,1555,0.4145060867179491,1501,0.4091671740084933,1452,0.4041536892307146,1120,0.36493762273170577,931,0.3370187944580617,884,0.3291937730386122,811,0.3161744293193903,824,0.3185765894312108,938,0.3381503033546353,1137,0.3672132062473889,1192,0.37434898139684797,1213,0.37698702795221345,1219,0.37773237024425244,1234,0.37957979316579926,1388,0.3973443907665339,1467,0.4057061770110766,1495,0.40856214356793497,1432,0.4020585692174694,1451,0.4040496205174149,1712,0.4290356438825843,1946,0.4483879534488721,1961,0.4495478444668176,1534,0.41245220570153973,1439,0.4027951712480884,1594,0.4182478934871538,1614,0.42013140581258157,1668,0.42510260976487835
11, Singapore,37076,0.8935784799437334,38240,0.8982479491784725,40212,0.9058435404644375,42760,0.9151240462378579,47085,0.9296784763475033,49261,0.9365029045013127,50097,0.9390449357750535,53898,0.9500919805939202,50708,0.940876118397946,52998,0.9475483237552823,55809,0.9553550304336812,53712,0.9495697913175185,54531,0.9518557036615791,57451,0.9597352333370408,59977,0.9662349718552888,63139,0.973995836151361,68950,0.9872952297243431,72158,0.9941647239921473,69061,0.9875382131068065,66009,0.9807106336763423,77505,1.004962835885038,78783,1.0074333202182726,79513,1.0088265514512207,81298,1.0121801224779994,85083,1.019054039611002,83499,1.0162153104432428,85473,1.0197448606658586,87736,1.0236922141233846,88099,1.0243159046103623,88155,1.0244118924601913
39, Slovakia,15225,0.7591341892764253,12910,0.7342195692122985,12016,0.7233793401698185,12090,0.7243067573468471,12809,0.7330331539319048,13694,0.743125146839773,14615,0.752957457727231,15347,0.7603397955209489,15945,0.7661139439444673,15806,0.7647913474404588,16018,0.7668039347190352,16670,0.7728306969037577,17349,0.7788614717662026,17403,0.7793309132981755,18536,0.7888583278765854,20049,0.800710838810991,21700,0.8126643294870927,24054,0.8282214146021664,25672,0.8380550824315364,24544,0.8312676229547458,25509,0.8370929219633549,25839,0.8390345390727701,26775,0.8444096515146635,27194,0.8467552063016354,27816,0.850171336798464,28733,0.8550708133282122,29477,0.8589324035903434,30267,0.8629274820485631,31403,0.868493193862897,32113,0.8718704228037856
22, Slovenia,22042,0.8150264580066855,20069,0.8008614502511364,18985,0.7924737571636937,19559,0.7969731552734051,20646,0.8051431642447053,21590,0.8118966618403537,22258,0.8164995187988626,23323,0.823559637643299,24063,0.8282779227634512,25360,0.8362080070507882,26249,0.8414125965515331,27140,0.8464549518686768,27872,0.8504751409863918,28633,0.8545441742584307,29746,0.8603046498861004,30972,0.8664056249197646,32544,0.8738843110002801,34249,0.8815978733344818,35286,0.8861037022843414,32638,0.8743199910528432,33058,0.8762514411120067,33266,0.8771989019145541,32259,0.8725556329758477,31952,0.8711111931479608,32939,0.8757066996384518,32904,0.8755461069833096,34093,0.880908261235837,35988,0.8890793891437505,37423,0.8949856590427765,38080,0.8976145908863163
151, Solomon Islands,1956,0.44916220287012565,1959,0.4493937059520352,2108,0.46046692061745614,2093,0.4593882033597362,2207,0.46739954736699285,2356,0.47726819027720946,2327,0.4753973074209643,2224,0.4685586356239274,2228,0.4688300745673713,2141,0.462813326532289,1811,0.4375275290064936,1631,0.42171413057471613,1526,0.41166237001246586,1587,0.4175830762432282,1694,0.42743903291470836,1854,0.4410722463397157,1893,0.4442168346900359,1987,0.4515374623977006,1832,0.43926906372838903,1537,0.41274733259069063,1671,0.42537404870832213,1714,0.42921200786219804,2081,0.45851964860618855,2217,0.4680824406248975,2224,0.4685586356239274,2298,0.4735029620712452,2240,0.4696414770450073,2225,0.46862654110107893,2251,0.4703814531608023,2253,0.47051560568416656
114, South Africa,9975,0.6952592384068627,9726,0.6914406626893924,9313,0.6848861372199051,9212,0.6832389814799465,9312,0.6848699164702111,9387,0.6860816647569007,9582,0.6891874589776947,9661,0.6904277510134902,9537,0.6884763840821012,9617,0.6897382122935067,9881,0.6938290062526683,9941,0.6947434822453522,10239,0.6992051155900614,10388,0.7013874683763673,10807,0.7073606317065735,11233,0.7132007185352607,11711,0.7194956181686154,12010,0.7233038940358706,12252,0.726317388336652,12000,0.7231780666805067,12195,0.7256129916997622,12346,0.7274718974731427,12404,0.7281798771465208,12523,0.7296221500709765,12549,0.7299354438188809,12528,0.7296824493537936,12357,0.727606424709106,12322,0.7271779669804398,12232,0.7260706055152544,12129,0.7247932496558545
25, Spain,27327,0.8474921866257313,27938,0.8508324132644284,28002,0.8511780539875727,27721,0.8496545530875079,27770,0.8499213254564111,28932,0.8561133940921309,29484,0.8589682710323685,30457,0.8638727650543963,31639,0.8696241642996484,32940,0.8757112854922562,34583,0.8830638487606685,35457,0.8868339676215239,36000,0.8891297494480609,36522,0.8913043296731756,36977,0.8931745928273235,37515,0.8953565558980136,38217,0.8981570671944413,38627,0.8997689936315031,38229,0.898204490703623,36776,0.892351242531669,36844,0.8926302915035504,36305,0.8904041363185532,35554,0.8872466477712819,35205,0.885756551027387,35908,0.888743224030314,37442,0.8950623319595692,38649,0.8998550029016551,39566,0.9033971483427768,40419,0.9066191380656216,40975,0.9086828846076681
72, Sri Lanka,3857,0.5517272480638373,3982,0.5565450990786042,4134,0.5622038364443207,4383,0.5710387780457823,4558,0.5769526868750986,4740,0.5828670028746361,4881,0.5872948966884249,5177,0.5961883966812463,5368,0.6016610947344759,5557,0.6068880753959994,5850,0.6146498123652061,5723,0.6113343629536875,5919,0.6164210698874425,6253,0.6247130979608516,6535,0.6313763170998048,6872,0.638971827910194,7333,0.6487798047110636,7796,0.6580283538771445,8105,0.663899946581585,8424,0.6697312445808207,9041,0.6804086209055763,9746,0.6917509662729984,10541,0.7035960725739959,10749,0.7065477486519278,11181,0.7124998251539574,11600,0.718057042997228,11961,0.7226863360577304,12251,0.7263050587662759,12516,0.7295376906159499,12707,0.7318254594129506
170, Sudan,1576,0.41653241564000054,1540,0.4130418839964296,1649,0.4233720759774586,1728,0.43044082360977176,1741,0.4315729848669607,1813,0.43769425720375116,1925,0.4467489963428747,2093,0.4593882033597362,2118,0.4611818094642185,2102,0.4600363576711817,2158,0.4640080047453027,2249,0.4702471813907349,2333,0.4757862923519161,2428,0.48181536165564937,2433,0.4821261120869443,2551,0.48928016822511056,2547,0.48904312505150843,2892,0.5082320530793569,2935,0.5104615071236085,3042,0.5158704715625091,2985,0.5130131848826767,3418,0.5334745655385905,3851,0.5514920808164747,3886,0.5528587569604108,4020,0.5579797806436896,4116,0.5615446831160058,4206,0.564812057755816,4204,0.5647402119844831,3876,0.5524695381638293,3829,0.5506266549882581
97, Suriname,12347,0.7274841321737836,12774,0.7326198361899042,11969,0.7227873344610781,10092,0.6970207095627077,11557,0.7174960546209437,11328,0.7144728588922018,11474,0.716407289045585,11709,0.7194698187268139,12020,0.723429616665999,11538,0.717247510819799,11604,0.7181091222018051,10979,0.7097458447456062,12276,0.7266129965158835,12907,0.7341844631042164,13792,0.7442023151731126,14383,0.7505403477584661,14997,0.7568549648591584,15944,0.766104470098851,16466,0.7709707404497531,16692,0.7730299191669348,16908,0.7749720910393779,17046,0.7761999761611834,17695,0.7818444064464045,18263,0.7866170185349403,18339,0.7872443204355742,17719,0.7820491468376694,15663,0.76341849680834,14336,0.7500459276384668,14571,0.7525020025626993,14324,0.7499194329502266
7, Sweden,33934,0.8802021326390712,33007,0.8760182209854437,31876,0.8707514688573582,30804,0.8655840299497711,32472,0.8735497466744102,33619,0.8787933750631992,34159,0.8812004045101325,35221,0.8858251873759985,37082,0.8936029232779726,39334,0.902508807894572,41236,0.909642018503345,41728,0.9114336459823809,42596,0.9145435792424302,44027,0.9195348729789342,45248,0.9236670611491545,46719,0.9284997061832977,49214,0.9363587131854674,50736,0.9409595054999147,50335,0.9397608695683998,47236,0.9301621318415016,49800,0.9381467369421567,50666,0.9407509513712735,50116,0.9391022149490251,50261,0.9395386315840193,51020,0.9418026978247619,52075,0.9448943969336449,52374,0.9457592359853617,53591,0.9492291158239307,54020,0.9504335141115731,54508,0.9517919781711899
2, Switzerland,58955,0.9636388201462451,57893,0.9608929348226974,57076,0.9587460150442781,56630,0.9575610080665794,56307,0.956696966445733,56592,0.95745961225997,56697,0.95773961925688,58759,0.9631357882093264,60551,0.9676737519781726,61825,0.9708190084758779,64638,0.9775401818442842,63528,0.9749236368293266,62471,0.9723891777669533,64446,0.9770908198503394,65512,0.9795689900475723,68351,0.9859772064448027,69795,0.9891352048039835,67318,0.9836768491620811,63169,0.9740675920500627,66544,0.9819299988378148,70348,0.9903273336012316,67500,0.9840846902487586,68040,0.9852883279428729,68353,0.9859816263807631,68060,0.9853327234557214,69427,0.9883366436769963,68567,0.9864538138309177,67888,0.9849504949615872,69243,0.9879357744062703,69394,0.9882648268880463
151, Syrian Arab Republic,2998,0.5136696206501169,3227,0.5247884574202011,3392,0.5323211240998748,3590,0.5408908910496674,4096,0.5608089011869188,4318,0.5687818408673053,4757,0.5834077947407483,4888,0.587511375406949,4853,0.586425866044435,5214,0.597264151792915,5720,0.6112551586882812,5887,0.6156021989333997,5774,0.6126745200089038,6031,0.6192526577227205,6654,0.6341022432273737,7449,0.6511506374183205,8127,0.6643094128365433,9002,0.6797556050325456,10438,0.7021127925942302,10148,0.6978565932131733,10865,0.7081691637605825,12103,0.7244690956014612,8038,0.6626460542299956,5110,0.5942206943163688,3147,0.5209964608358142,2526,0.4877925086594037,2093,0.4593882033597362,3833,0.5507843743775592,3508,0.5374005779867456,3613,0.5418555706636353
125, Tajikistan,5388,0.6022228496823018,4948,0.5893542904745515,3428,0.5339158621754995,2783,0.5024286698607444,2120,0.46132438213301846,1806,0.43710990161473684,1429,0.40174177973111524,1505,0.40956918550692945,1562,0.41518455440949464,1592,0.418058244081979,1653,0.4237380500665419,1759,0.43312671465943836,1857,0.4413164755463219,2098,0.4597486323815617,2411,0.48075400269797386,2497,0.4860482662212276,2759,0.5011203478772259,2840,0.5054912598045174,3272,0.5268803535728018,2864,0.506762423530771,3052,0.5163662243257674,2924,0.5098943062369441,3200,0.5235192715665078,3753,0.5475982666733833,3684,0.5447952158337764,3643,0.5431046604550847,3523,0.5380451063350055,3614,0.5418973738274222,3784,0.548840870913565,3954,0.5554791771962572
163, Tanzania (United Republic of),1343,0.39236590434874,1332,0.39112356983576363,1293,0.3866347263741591,1268,0.38368547745113707,1252,0.38176728365766044,1268,0.38368547745113707,1306,0.3881458774977827,1313,0.38895335564789535,1339,0.3919153276347056,1371,0.39548286127585097,1396,0.39821252954329217,1423,0.401106200681043,1508,0.40986999356792814,1555,0.4145060867179491,1624,0.4210644275026795,1687,0.4268135424500491,1780,0.43491942875463385,1826,0.4387735278065316,1879,0.4430955250663697,1924,0.44667050544405507,1972,0.45039280626583766,2061,0.45706086632359255,2099,0.45982061509980726,2173,0.4650543427875341,2248,0.4701800007219025,2310,0.47428971245068213,2387,0.47924280311902184,2473,0.48458936652978146,2531,0.48809121496868396,2600,0.49215415545670105
79, Thailand,7018,0.6421474865204839,7511,0.6524027108095268,7968,0.6613248036226633,8596,0.6727844138310719,9188,0.6828449228267864,9817,0.6928474242822404,10190,0.6984804844253616,9749,0.6917974568806123,8815,0.6765846493095485,9205,0.6831241538564926,9629,0.6899265806829337,9790,0.6924313986459607,10227,0.6990279760430775,10816,0.7074863775939088,11386,0.7152442995422069,11771,0.7202675595370737,12379,0.7278751202917869,13021,0.7355127926587695,13150,0.7370019483779928,13007,0.7353502922405073,13817,0.7444758777300056,14127,0.7478275237258695,14753,0.7543770875529179,14798,0.7548371405573052,15079,0.7576786515638216,15469,0.7615358557176488,16017,0.7667945040506144,16640,0.7725586060501605,17202,0.7775761065671426,17781,0.7825767786612016
141, Timor-Leste,2552,0.4893393709424586,2746,0.5004069134872995,2963,0.511895753394783,3190,0.5230464832889037,3304,0.5283504939495927,3604,0.5414788206879778,3967,0.5559750050642226,4273,0.5671993545255543,4165,0.5633323457713566,2068,0.4575730441548764,3077,0.5175985344019833,3396,0.5324991509105574,3705,0.5456538378123647,3043,0.5159201201188738,3296,0.5279842980578139,3903,0.5535181359592599,5421,0.6031452022816749,7202,0.6460568825737075,10465,0.7025030243327846,8148,0.6646992342951559,9697,0.6909895872154477,11613,0.7182262348046837,10209,0.6987618766236242,8863,0.6774049562362258,7134,0.6446238654462494,5753,0.6121241298174487,4529,0.5759885334510669,4489,0.5746484871256682,4379,0.5709008590849299,4440,0.5729905623545593
167, Togo,1316,0.38929810071509724,1278,0.3848720957399741,1206,0.376112788124894,1000,0.34781867528634963,1088,0.3605588891484188,1166,0.3710176767379957,1252,0.38176728365766044,1391,0.3976705277727777,1318,0.38952749442870327,1296,0.38698479775072275,1253,0.3818878870424141,1229,0.3789664925613144,1253,0.3818878870424141,1305,0.3880301703060817,1255,0.38212880532534826,1167,0.3711471715863718,1166,0.3710176767379957,1127,0.36587878298118615,1149,0.3687991077579436,1179,0.3726925122392098,1216,0.37736015880817225,1345,0.3925906897047741,1318,0.38952749442870327,1369,0.39526234192080434,1418,0.4005745009719964,1497,0.40876408976295947,1505,0.40956918550692945,1518,0.41086838273697135,1558,0.41479723180913297,1602,0.4190041190033921
104, Tonga,4219,0.5652782241810829,4446,0.573194553920172,4423,0.5724110857478416,4564,0.577151400867421,4961,0.5897506424040259,5014,0.5913558612718033,5019,0.5915064201713199,4966,0.5899028089640678,5182,0.5963342174584548,5333,0.6006729684937475,5367,0.6016329520736811,5464,0.604338666725919,5717,0.6111759128712783,5752,0.612097870672423,5706,0.6108849886729437,5680,0.610195114117819,5690,0.6104608234763566,5441,0.603701475167291,5494,0.6051657671572543,5602,0.6081063825488834,5813,0.6136913830054984,6070,0.620226328315396,6190,0.6231834680651176,6067,0.6201516529914496,6068,0.6201765488681241,6104,0.621070078639069,6420,0.6286944389965834,6421,0.6287179660944241,6366,0.6274185031302494,6365,0.627394772750595
67, Trinidad and Tobago,10445,0.7022140606265301,10596,0.7043821901854502,10369,0.7011109294065936,10249,0.6993525733637584,10416,0.7017940789351537,10748,0.7065336949950002,11490,0.7166177830442932,12640,0.7310268830469868,13834,0.7446616176856675,14884,0.7557124743791883,15565,0.762470404694077,16439,0.7707228446489572,17812,0.782839905054415,20135,0.8013574052420317,22318,0.8169061658446417,23162,0.8225132755911109,26075,0.840407941167889,26326,0.8418550615874834,26452,0.8425763112867299,26488,0.8427817516784144,27344,0.8475861284784949,25329,0.8360232439559714,26116,0.8406452727484524,27434,0.848082496657587,26871,0.8449502832744186,28744,0.8551286316926177,26678,0.8438614157925297,26503,0.8428672694467604,26328,0.8418665369345759,26231,0.8413089760000295
95, Tunisia,5250,0.5983035301921499,5276,0.5990497694099673,5546,0.6065887664544845,5470,0.6045044495097587,5554,0.6068065044833629,5645,0.609261433335356,5916,0.6163444890333916,6186,0.6230858237621831,6443,0.6292346373211439,6762,0.6365343200620416,6944,0.640546250480901,7227,0.6465803280049065,7294,0.6479742823914743,7663,0.6554291032162797,8041,0.6627024218149696,8200,0.6656601988807699,8634,0.673450708328944,9025,0.6801410583755217,9293,0.6845613908164669,9549,0.688666331584502,9750,0.6918129505707002,9466,0.6873476142211656,9790,0.6924313986459607,9895,0.6940428796944765,10123,0.697484002300132,10189,0.6984656597792551,10218,0.6988949849283569,10269,0.699647057775926,10422,0.7018810675533823,10414,0.7017650715934647
54, Turkey,12514,0.7295135506668167,12386,0.7279605142064101,12812,0.7330685286008256,13586,0.7419290981432193,12630,0.730907329632452,13490,0.7408579346789768,14287,0.7495287394982848,15134,0.7582286184259823,15309,0.7599653095650281,14517,0.7519411514306056,15239,0.7592730272745996,13969,0.7461285589511268,14738,0.7542234246614534,15361,0.7604775303383149,16677,0.7728941143107321,17999,0.7844175029165632,19039,0.7929028027653302,19789,0.7987391008825645,19708,0.7981195332498375,18506,0.7886136503250382,19867,0.7993333293595667,21738,0.8129286197056445,22436,0.817702725598298,23895,0.8272196022881029,24713,0.8323041667464692,25719,0.8383313806687472,26122,0.8406799729434162,27571,0.8488349619968196,27864,0.8504317777791525,27701,0.8495455308667749
111, Turkmenistan,7264,0.6473517135831067,6738,0.6359972324513147,5567,0.6071596607467191,5494,0.6051657671572543,4557,0.5769195424467968,4019,0.5579421999166939,4208,0.5648838693718011,3770,0.5482809602276746,3900,0.5534019839109534,4424,0.5724452342121849,4422,0.5723769295619685,4757,0.5834077947407483,4610,0.5786662519417016,4783,0.5842311613528637,4958,0.5896592688365379,5242,0.598073174476323,5998,0.6184238520628947,6582,0.6324588283079727,7261,0.6472893153455049,7527,0.6527241488483724,7901,0.6600492608486997,8787,0.6761040716426747,9606,0.6895653346753887,10475,0.7026472991588236,11311,0.7142459983492341,12237,0.726132339028468,13209,0.737678173047765,13615,0.7422511905567153,14229,0.7489142602935152,14909,0.7559659832014518
.., Tuvalu,3462,0.5354067000726922,3542,0.5388575807342668,3622,0.5422313833197954,3731,0.546710175903018,4074,0.5599953799818543,3834,0.5508237785075281,3612,0.5418137559280383,3919,0.5541361096419349,4541,0.576388240139979,4452,0.5733982703790722,4407,0.5718636578096178,5075,0.593182506508871,6002,0.6185245558875445,4354,0.5700360008230517,4650,0.579971277176496,4435,0.5728203586955607,4405,0.5717950896144415,4427,0.5725476333109293,4740,0.5828670028746361,4396,0.5714861469814885,4318,0.5687818408673053,4246,0.5662418434553488,4722,0.582292281580027,4941,0.589140438660159,4638,0.5795809520720279,5554,0.6068065044833629,6069,0.6202014406423221,5583,0.6075931842195444,5654,0.6095020744310167,6132,0.6217614104241762
159, Uganda,890,0.33021557444133226,909,0.3334064200396039,898,0.3315673126014461,956,0.3410215652655196,985,0.3455356736731441,1070,0.35803890191572785,1136,0.36708029314477075,1166,0.3710176767379957,1190,0.37409531931980866,1247,0.38116281813965686,1230,0.37908935204867267,1239,0.38019061377724206,1318,0.38952749442870327,1360,0.3942660014948639,1399,0.39853679957418037,1438,0.4026901620458201,1550,0.41401959440894187,1637,0.4222688034062037,1727,0.4303533817946645,1796,0.4362711669147477,1837,0.43968077216363133,1949,0.44862064525054146,1949,0.44862064525054146,1952,0.44885297915645045,1982,0.4511568733040032,2022,0.4541750702433926,2037,0.45529152566855274,2026,0.4544735994539551,2062,0.4571341409946291,2123,0.4615379891420472
74, Ukraine,16182,0.7683426523685786,14707,0.7539053584768447,12939,0.7345585082852155,10862,0.7081274491016769,8532,0.671655547436696,7538,0.6529447413927428,6841,0.6382888649334956,6694,0.6350075844533495,6579,0.6323899631454489,6582,0.6324588283079727,7025,0.6422980797280943,7842,0.658917033207612,8356,0.6685069482800848,9248,0.6838281486764265,10460,0.7024308352124716,10840,0.7078211891045587,11674,0.7190176137448457,12762,0.7324778665071044,13074,0.7361263940974876,11078,0.7111018421912934,11608,0.7181611834573195,12180,0.7254270769299801,12310,0.7270307869771951,12336,0.7273494959338467,12256,0.7263666965568972,11273,0.7137376629605062,11707,0.719444014877865,12144,0.724979945676876,12657,0.7312299069486371,13216,0.7377582025761957
31, United Arab Emirates,102433,1.0470872153604265,96250,1.0376824926022727,93044,1.0325652571030013,92505,1.0316876531468449,96785,1.038519802138993,101303,1.045411569163343,101490,1.0456901530372873,103567,1.0487503117654091,99916,1.0433290857223654,98569,1.0412788028907964,104640,1.0503072645547264,103519,1.04868028602503,96737,1.0384448682787095,97762,1.0400369953131925,98236,1.0407676206895982,92443,1.031586376510208,88502,1.025005318208413,79459,1.0087239294824684,69815,0.9891784841485615,59017,0.9637975943673791,54911,0.9529046868417111,56153,0.956283262067766,57447,0.9597247157836325,60007,0.9663105097942777,62500,0.9724592838921926,65529,0.9796081830855964,66881,0.9826930625773872,67668,0.9844601840925591,67195,0.9834005954150352,67462,0.9839996275208186
13, United Kingdom,30456,0.8638678053337655,30046,0.8618204747352768,30163,0.8624075478578141,30811,0.8656183524402105,32019,0.8714276095773762,32671,0.874472645038045,33418,0.8778875381971727,34662,0.8834085208079356,36004,0.8891465324858404,36877,0.8927655267680876,38271,0.8983703558370971,39391,0.902727548528252,40362,0.9064059647174922,41490,0.9105696174768094,42138,0.9129106054956241,43311,0.9170580970798203,43652,0.918242744996904,44116,0.9198399219257976,43454,0.9175560164976918,41367,0.9101211371164816,42183,0.9130718348111544,42635,0.9146818194117342,42362,0.9137114708941574,42547,0.9143697133543415,43330,0.9171243488299671,43885,0.9190468865263337,44335,0.9205879354648602,45427,0.9242634551064908,45686,0.9251222467126716,46071,0.9263898731144024
17, United States,40942,0.9085611799699206,40328,0.9062786652957332,41158,0.9093560182953845,41728,0.9114336459823809,42821,0.9153393837818132,43472,0.9176185755295971,44597,0.9214779799060425,45973,0.9260682124462661,47439,0.9308099134198116,49162,0.9361990218224662,50663,0.940742006899419,50725,0.9409267517708623,51109,0.942065971987752,52170,0.9451697156243005,53722,0.9495979119742594,55075,0.9533551652354393,55975,0.9558036683396682,56702,0.9577529399855882,56250,0.956543974140951,54315,0.9512561762410299,55421,0.9543011805460984,55992,0.9558495380593747,56790,0.9579871927439398,57409,0.9596247624855572,58393,0.962191944697368,59559,0.965178527719926,60024,0.9663532978648699,61019,0.968836776268871,62667,0.9728623665275389,63826,0.9756305591106444
