Pais,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019
 South Sudan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16,0.16,0.2961111111111111,0.3322222222222222,0.3238888888888889,0.3155555555555556,0.30722222222222223,0.30722222222222223,0.30722222222222223,0.30722222222222223,0.30722222222222223,0.30722222222222223
 Spain,0.5888888888888889,0.6105555555555556,0.6261111111111111,0.6533333333333333,0.6716666666666667,0.6872222222222222,0.6966666666666668,0.7,0.7033333333333334,0.7066666666666667,0.7161111111111111,0.7166666666666667,0.7166666666666667,0.72,0.7261111111111112,0.7416666666666667,0.745,0.7538888888888888,0.7566666666666666,0.7655555555555555,0.78,0.7944444444444444,0.8033333333333332,0.8055555555555556,0.8155555555555556,0.8277777777777777,0.8311111111111111,0.8372222222222221,0.8405555555555555,0.8322222222222223
 Sri Lanka,0.5905555555555555,0.6,0.606111111111111,0.6072222222222222,0.6244444444444445,0.633888888888889,0.6433333333333333,0.6494444444444445,0.6616666666666666,0.6711111111111112,0.6805555555555556,0.69,0.6927777777777777,0.6955555555555555,0.7016666666666667,0.7105555555555556,0.7166666666666666,0.7227777777777777,0.7388888888888889,0.7383333333333333,0.7377777777777779,0.7405555555555556,0.7466666666666667,0.7466666666666667,0.7494444444444445,0.7494444444444445,0.7361111111111112,0.7366666666666667,0.7394444444444445,0.745
 Sudan,0.15833333333333333,0.16722222222222222,0.1761111111111111,0.18222222222222223,0.1911111111111111,0.2,0.2088888888888889,0.215,0.2238888888888889,0.22944444444444445,0.23555555555555557,0.24166666666666664,0.24777777777777776,0.2538888888888889,0.26555555555555554,0.27444444444444444,0.2833333333333333,0.28055555555555556,0.2972222222222222,0.3061111111111111,0.3061111111111111,0.3011111111111111,0.31,0.32166666666666666,0.3277777777777778,0.3338888888888889,0.3338888888888889,0.33722222222222226,0.33722222222222226,0.3461111111111111
 Suriname,0.33055555555555555,0.3277777777777778,0.32499999999999996,0.3222222222222222,0.3194444444444444,0.3194444444444444,0.31666666666666665,0.3138888888888889,0.3111111111111111,0.30833333333333335,0.3055555555555556,0.3055555555555556,0.3027777777777778,0.30833333333333335,0.5705555555555555,0.5733333333333333,0.576111111111111,0.5816666666666666,0.5844444444444444,0.5955555555555555,0.5955555555555555,0.61,0.6322222222222222,0.6411111111111112,0.6444444444444444,0.6583333333333333,0.6616666666666666,0.6616666666666666,0.6616666666666666,0.6766666666666666
 Sweden,0.7083333333333333,0.7144444444444444,0.7261111111111112,0.7794444444444445,0.7938888888888889,0.8049999999999999,0.8194444444444444,0.8422222222222222,0.89,0.898888888888889,0.9022222222222223,0.9055555555555557,0.9033333333333333,0.9072222222222222,0.8544444444444445,0.855,0.8522222222222222,0.8527777777777779,0.8427777777777777,0.8427777777777777,0.8516666666666667,0.8522222222222222,0.8522222222222222,0.9094444444444444,0.9155555555555556,0.93,0.9355555555555556,0.9355555555555556,0.9355555555555556,0.9583333333333333
 Switzerland,0.6955555555555555,0.701111111111111,0.7038888888888888,0.715,0.7211111111111111,0.7266666666666668,0.7394444444444445,0.7577777777777779,0.7766666666666667,0.7894444444444444,0.8022222222222222,0.8088888888888889,0.8066666666666666,0.8127777777777778,0.8188888888888889,0.8222222222222222,0.8350000000000001,0.845,0.855,0.8711111111111112,0.8766666666666667,0.8794444444444445,0.8855555555555555,0.8883333333333333,0.8744444444444444,0.8866666666666666,0.8833333333333333,0.8866666666666666,0.8994444444444445,0.8994444444444445
 Syrian Arab Republic,0.4194444444444445,0.42,0.42055555555555557,0.4211111111111111,0.4188888888888889,0.4194444444444444,0.4222222222222223,0.42500000000000004,0.42500000000000004,0.4311111111111111,0.4338888888888889,0.44333333333333336,0.44,0.46444444444444444,0.48277777777777786,0.51,0.5233333333333333,0.5361111111111111,0.5322222222222222,0.5394444444444444,0.5349999999999999,0.5461111111111111,0.5683333333333334,0.4655555555555555,0.4311111111111111,0.41444444444444445,0.41444444444444445,0.41444444444444445,0.41444444444444445,0.41444444444444445
 Tajikistan,0.6533333333333333,0.66,0.6638888888888889,0.6483333333333333,0.6327777777777779,0.6394444444444445,0.633888888888889,0.6311111111111112,0.6255555555555556,0.62,0.6261111111111111,0.6255555555555556,0.633888888888889,0.645,0.6444444444444444,0.6472222222222221,0.6527777777777778,0.65,0.6722222222222223,0.6688888888888889,0.6716666666666666,0.6683333333333334,0.6677777777777778,0.6677777777777778,0.6644444444444444,0.6638888888888889,0.6666666666666666,0.6699999999999999,0.6733333333333333,0.6816666666666666
 Tanzania (United Republic of),0.2727777777777778,0.2788888888888889,0.27944444444444444,0.28555555555555556,0.2861111111111111,0.2866666666666667,0.2866666666666667,0.29000000000000004,0.29833333333333334,0.30666666666666664,0.31222222222222223,0.3238888888888889,0.3322222222222222,0.3438888888888889,0.35277777777777775,0.3711111111111111,0.3794444444444445,0.3911111111111111,0.4,0.4083333333333333,0.41444444444444445,0.41444444444444445,0.4277777777777778,0.4144444444444444,0.41777777777777775,0.4327777777777778,0.4361111111111111,0.4305555555555556,0.425,0.4283333333333333
 Thailand,0.38666666666666666,0.3983333333333333,0.4038888888888889,0.41555555555555557,0.4244444444444445,0.43333333333333335,0.4455555555555556,0.4638888888888889,0.48444444444444446,0.49944444444444447,0.5144444444444445,0.5294444444444444,0.5444444444444445,0.5538888888888889,0.5683333333333334,0.586111111111111,0.5755555555555556,0.6061111111111112,0.61,0.6194444444444445,0.6127777777777778,0.625,0.6261111111111111,0.6166666666666667,0.6283333333333333,0.6394444444444445,0.6505555555555556,0.665,0.6766666666666667,0.68
 Timor-Leste,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3655555555555556,0.3655555555555556,0.36888888888888893,0.3833333333333333,0.3977777777777778,0.41555555555555557,0.4272222222222222,0.44166666666666665,0.46944444444444444,0.47444444444444445,0.4911111111111111,0.5111111111111111,0.5083333333333333,0.5027777777777778,0.49722222222222223,0.49722222222222223,0.49444444444444446,0.49444444444444446,0.49444444444444446,0.51
 Togo,0.3111111111111111,0.3227777777777778,0.30944444444444447,0.3155555555555556,0.3188888888888889,0.3472222222222222,0.36166666666666664,0.3705555555555556,0.3794444444444444,0.38833333333333336,0.3944444444444445,0.4027777777777778,0.4116666666666667,0.41444444444444445,0.42055555555555557,0.42333333333333334,0.4377777777777778,0.42388888888888887,0.4377777777777778,0.4488888888888889,0.46277777777777773,0.4772222222222222,0.48277777777777775,0.4916666666666667,0.4916666666666667,0.49777777777777776,0.49777777777777776,0.5066666666666666,0.51,0.5194444444444444
 Tonga,0.6572222222222222,0.6638888888888889,0.6672222222222222,0.6738888888888889,0.6805555555555556,0.6838888888888889,0.6838888888888889,0.6838888888888889,0.6838888888888889,0.6838888888888889,0.6699999999999999,0.6755555555555556,0.6811111111111111,0.7094444444444444,0.6788888888888889,0.6761111111111111,0.6799999999999999,0.6961111111111111,0.7005555555555556,0.7105555555555556,0.7233333333333333,0.73,0.7355555555555555,0.7388888888888889,0.7338888888888888,0.7733333333333333,0.7705555555555555,0.7705555555555555,0.7705555555555555,0.7733333333333333
 Trinidad and Tobago,0.5744444444444445,0.5755555555555556,0.5788888888888889,0.5822222222222222,0.5883333333333334,0.5944444444444444,0.6038888888888889,0.6127777777777778,0.5938888888888889,0.6305555555555555,0.6372222222222221,0.6461111111111111,0.6383333333333333,0.6527777777777777,0.6655555555555556,0.6499999999999999,0.6744444444444444,0.6916666666666667,0.7038888888888888,0.7122222222222222,0.7127777777777777,0.7127777777777777,0.6988888888888889,0.7022222222222222,0.7050000000000001,0.7133333333333334,0.7222222222222222,0.7277777777777777,0.7277777777777777,0.7277777777777777
 Tunisia,0.405,0.41444444444444445,0.42055555555555557,0.4327777777777778,0.4472222222222222,0.45888888888888885,0.47111111111111115,0.47444444444444445,0.49777777777777776,0.5122222222222222,0.5272222222222223,0.5394444444444444,0.5483333333333333,0.5577777777777778,0.5727777777777778,0.5877777777777777,0.5938888888888889,0.6005555555555555,0.61,0.6133333333333334,0.6261111111111111,0.6355555555555555,0.635,0.6377777777777778,0.6383333333333333,0.6444444444444445,0.6477777777777778,0.653888888888889,0.6594444444444445,0.6594444444444445
 Turkey,0.39722222222222225,0.4061111111111111,0.40888888888888886,0.41500000000000004,0.42388888888888887,0.42666666666666664,0.4361111111111111,0.44222222222222224,0.45999999999999996,0.4772222222222222,0.4916666666666667,0.5088888888888888,0.5233333333333333,0.5294444444444444,0.5333333333333333,0.5338888888888889,0.5416666666666667,0.5533333333333332,0.5538888888888889,0.5711111111111111,0.6000000000000001,0.6205555555555555,0.6433333333333333,0.6805555555555556,0.701111111111111,0.7033333333333333,0.7155555555555555,0.7222222222222221,0.7255555555555555,0.731111111111111
 Turkmenistan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2833333333333333,0.2833333333333333,0.28611111111111115,0.28611111111111115,0.28611111111111115,0.2888888888888889,0.2888888888888889,0.2916666666666667,0.2916666666666667,0.29444444444444445,0.6244444444444445,0.6272222222222222,0.6238888888888889,0.6266666666666667,0.6266666666666667,0.6266666666666667,0.6294444444444445,0.6294444444444445,0.6461111111111112,0.6544444444444445
 Uganda,0.25166666666666665,0.255,0.24166666666666667,0.2561111111111111,0.2627777777777778,0.2688888888888889,0.3,0.3338888888888889,0.365,0.3988888888888889,0.43000000000000005,0.4388888888888889,0.45944444444444443,0.4655555555555555,0.4411111111111111,0.4438888888888889,0.45055555555555554,0.4600000000000001,0.47611111111111115,0.47611111111111115,0.4955555555555556,0.48555555555555563,0.485,0.4883333333333334,0.49444444444444446,0.5011111111111111,0.5038888888888888,0.5044444444444445,0.5144444444444445,0.5233333333333333
 Ukraine,0.6477777777777778,0.6544444444444444,0.6527777777777777,0.6566666666666666,0.6605555555555556,0.6722222222222222,0.6844444444444444,0.6961111111111111,0.7077777777777778,0.7172222222222222,0.7177777777777777,0.7405555555555556,0.755,0.7666666666666666,0.77,0.7788888888888889,0.7816666666666666,0.7844444444444445,0.7877777777777779,0.7877777777777779,0.7877777777777779,0.7877777777777779,0.7905555555555557,0.7905555555555557,0.8,0.7911111111111111,0.7911111111111111,0.7938888888888889,0.7911111111111111,0.7994444444444444
 United Arab Emirates,0.4727777777777778,0.49388888888888893,0.49833333333333335,0.5083333333333333,0.5294444444444445,0.545,0.5433333333333333,0.5477777777777777,0.548888888888889,0.5583333333333333,0.5738888888888889,0.5800000000000001,0.5922222222222222,0.5983333333333334,0.6105555555555555,0.62,0.6322222222222222,0.6411111111111112,0.6505555555555556,0.6594444444444444,0.6688888888888889,0.6777777777777778,0.6872222222222222,0.6961111111111111,0.711111111111111,0.7338888888888888,0.741111111111111,0.7811111111111111,0.8005555555555556,0.8005555555555556
 United Kingdom,0.643888888888889,0.6727777777777778,0.7072222222222222,0.7361111111111112,0.7649999999999999,0.7938888888888889,0.7994444444444444,0.8083333333333333,0.8138888888888889,0.8283333333333334,0.8372222222222222,0.8405555555555556,0.8438888888888889,0.8472222222222223,0.8616666666666666,0.8677777777777778,0.8605555555555555,0.8616666666666666,0.8711111111111112,0.883888888888889,0.8955555555555554,0.8722222222222222,0.866111111111111,0.9116666666666666,0.9205555555555555,0.9099999999999999,0.9105555555555556,0.9133333333333333,0.9194444444444445,0.9261111111111111
 United States,0.8377777777777778,0.8411111111111111,0.8527777777777779,0.8644444444444443,0.8677777777777778,0.8677777777777778,0.865,0.865,0.865,0.8622222222222222,0.8427777777777777,0.8483333333333334,0.8511111111111112,0.8600000000000001,0.8600000000000001,0.8627777777777779,0.8655555555555556,0.8688888888888888,0.8816666666666666,0.8872222222222222,0.8933333333333333,0.8994444444444445,0.8994444444444445,0.8905555555555555,0.8905555555555555,0.8933333333333333,0.8961111111111111,0.8994444444444445,0.8994444444444445,0.8994444444444445
 Uruguay,0.5983333333333334,0.6011111111111112,0.5955555555555556,0.6016666666666667,0.6044444444444445,0.6105555555555555,0.6166666666666667,0.6283333333333333,0.6427777777777778,0.6494444444444445,0.6611111111111111,0.675,0.6861111111111111,0.6972222222222222,0.6972222222222222,0.6888888888888889,0.6916666666666667,0.6872222222222222,0.6883333333333334,0.6966666666666668,0.7077777777777778,0.7161111111111111,0.7277777777777777,0.7333333333333333,0.7394444444444445,0.7427777777777778,0.7511111111111111,0.7566666666666666,0.76,0.7633333333333334
 Uzbekistan,0.3138888888888889,0.30833333333333335,0.30000000000000004,0.30000000000000004,0.30000000000000004,0.2972222222222222,0.2972222222222222,0.2972222222222222,0.29444444444444445,0.29444444444444445,0.6005555555555555,0.6122222222222222,0.6272222222222222,0.6333333333333333,0.6399999999999999,0.6461111111111111,0.6466666666666667,0.6561111111111111,0.6572222222222223,0.6666666666666666,0.6733333333333333,0.6799999999999999,0.6922222222222222,0.6988888888888889,0.7016666666666667,0.705,0.7077777777777778,0.7233333333333333,0.7266666666666667,0.7294444444444445
 Vanuatu,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26666666666666666,0.28055555555555556,0.2833333333333333,0.2888888888888889,0.2972222222222222,0.29444444444444445,0.5111111111111111,0.5138888888888888,0.5172222222222222,0.5172222222222222,0.52,0.5233333333333334,0.5233333333333334,0.5294444444444445,0.5294444444444445,0.5294444444444445,0.5433333333333333,0.54,0.5433333333333333,0.5433333333333333,0.5616666666666666
 Venezuela (Bolivarian Republic of),0.445,0.4572222222222222,0.4666666666666667,0.47000000000000003,0.4738888888888889,0.4805555555555555,0.48444444444444446,0.48777777777777775,0.4916666666666667,0.5011111111111111,0.5022222222222222,0.518888888888889,0.5488888888888889,0.5555555555555556,0.5677777777777778,0.5911111111111111,0.6116666666666666,0.6422222222222222,0.6622222222222223,0.6655555555555556,0.6744444444444444,0.7072222222222222,0.7066666666666667,0.7244444444444444,0.725,0.7255555555555555,0.7211111111111111,0.6988888888888889,0.6988888888888889,0.6988888888888889
 Viet Nam,0.3466666666666667,0.36166666666666664,0.37333333333333335,0.385,0.4,0.4116666666666667,0.42666666666666664,0.41333333333333333,0.45611111111111113,0.4655555555555556,0.47444444444444445,0.48388888888888887,0.49611111111111117,0.5055555555555555,0.515,0.5272222222222223,0.5366666666666666,0.5488888888888889,0.5583333333333333,0.5972222222222222,0.5833333333333333,0.6005555555555555,0.61,0.6133333333333333,0.6127777777777778,0.6194444444444445,0.6227777777777777,0.6261111111111111,0.6261111111111111,0.6294444444444445
 Yemen,0.21833333333333335,0.22166666666666668,0.22444444444444445,0.22777777777777777,0.2311111111111111,0.23444444444444446,0.23777777777777778,0.2411111111111111,0.24444444444444444,0.2505555555555556,0.2594444444444444,0.26555555555555554,0.27777777777777773,0.2866666666666667,0.2955555555555555,0.30499999999999994,0.3055555555555555,0.3094444444444444,0.31,0.3194444444444444,0.32555555555555554,0.3433333333333333,0.33611111111111114,0.34444444444444444,0.3416666666666667,0.3416666666666667,0.3416666666666667,0.3416666666666667,0.34833333333333333,0.35111111111111115
 Zambia,0.365,0.38055555555555554,0.39555555555555555,0.4111111111111111,0.42666666666666664,0.44166666666666665,0.44722222222222224,0.4527777777777778,0.45500000000000007,0.4633333333333334,0.4688888888888889,0.4777777777777778,0.48666666666666664,0.495,0.5038888888888888,0.5127777777777778,0.5216666666666667,0.5127777777777778,0.5222222222222223,0.5222222222222223,0.5255555555555556,0.5261111111111112,0.5261111111111112,0.5322222222222223,0.5322222222222223,0.5383333333333333,0.5444444444444445,0.5505555555555556,0.5533333333333333,0.5594444444444444
 Zimbabwe,0.4222222222222223,0.44,0.4355555555555556,0.44222222222222224,0.4488888888888889,0.4555555555555556,0.46222222222222226,0.4688888888888889,0.47555555555555556,0.4822222222222222,0.48888888888888893,0.5011111111111111,0.49388888888888893,0.4822222222222222,0.485,0.4905555555555555,0.4933333333333333,0.5027777777777778,0.5083333333333333,0.5177777777777778,0.5238888888888888,0.5266666666666666,0.5494444444444445,0.55,0.5594444444444444,0.5594444444444444,0.5655555555555556,0.5683333333333334,0.5716666666666668,0.5888888888888889
